asin,title,categoryName,price,stars,boughtInLastMonth,isBestSeller,demand_score,demand_level,stars_norm,bought_norm,bs_norm,price_norm,is_user_product
8663,Fastrack Unisex Sunglasses MA012BR1,Sunglasses,2728.300048828125,3.5999999046325684,57,False,30.29,Low,65.0,5.7057057057057055,0.0,50.46880340576172,False
14131,Flying Machine Women Washed Blue Jeans,Jeans,4949.77978515625,4.800000190734863,747,True,67.72,High,95.00000762939453,74.77477477477478,100.0,1.0881006717681885,False
30673,Park Avenue Men Gold Sunglasses,Sunglasses,1897.699951171875,3.5999999046325684,91,False,35.76,Medium,65.0,9.10910910910911,0.0,68.93199920654297,False
8688,Fastrack Men Basics Black Sunglasses,Sunglasses,2380.860107421875,4.800000190734863,671,True,80.09,High,95.00000762939453,67.16716716716716,100.0,58.19195556640625,False
10019,Nike Women As Miler Ss White T-Shirts,Tshirts,1594.31005859375,4.099999904632568,904,False,60.92,High,77.5,90.49049049049049,0.0,75.67597961425781,False
29796,Basics Men Black Shirt,Shirts,4840.14013671875,4.300000190734863,484,False,33.62,Low,82.50000762939453,48.44844844844845,0.0,3.5252511501312256,False
12765,Spykar Women Washed Black Jeans,Jeans,4094.2099609375,4.099999904632568,469,False,36.14,Medium,77.5,46.94694694694695,0.0,20.106346130371094,False
19578,United Colors of Benetton Women Solid Purple Top,Tops,4684.419921875,4.5,424,False,34.23,Low,87.5,42.44244244244244,0.0,6.986719131469727,False
3978,Mr.Men Men's Busy Doing Nothing Maroon T-shirt,Tshirts,543.6500244140625,4.699999809265137,623,True,88.47,High,92.49999237060547,62.36236236236237,100.0,99.03083038330078,False
2626,Carlton London Women Red Wedge Sandal,Flats,2851.300048828125,4.699999809265137,901,True,82.61,High,92.49999237060547,90.1901901901902,100.0,47.73467254638672,False
7528,Nike Men's FCB Auth Grap Light Green T-shirt,Tshirts,1746.0699462890625,3.5999999046325684,308,False,42.03,Medium,65.0,30.83083083083083,0.0,72.30254364013672,False
34123,Turtle Men Black Reversible Leather Belt,Belts,1548.5899658203125,4.800000190734863,490,True,80.19,High,95.00000762939453,49.049049049049046,100.0,76.69226837158203,False
38231,Polaroid Women Sunglasses,Sunglasses,3898.719970703125,4.400000095367432,693,False,44.71,Medium,85.0,69.36936936936937,0.0,24.451845169067383,False
4363,Beatles Men's Lonely Hearts Black T-shirt,Tshirts,1400.0400390625,5.0,147,True,73.68,High,100.0,14.714714714714713,100.0,79.99435424804688,False
36725,Gini and Jony Boys Polo Green T-Shirt,Tshirts,4150.22998046875,4.699999809265137,863,True,74.44,High,92.49999237060547,86.38638638638638,100.0,18.86109161376953,False
20941,ADIDAS Men Adi Cells Orange Flip Flops,Flip Flops,804.219970703125,5.0,808,True,93.53,High,100.0,80.88088088088088,100.0,93.23867797851562,False
45006,Maxima Men Attivo Digital Watch,Watches,2733.159912109375,3.5999999046325684,199,False,33.82,Low,65.0,19.91991991991992,0.0,50.360774993896484,False
33553,Wrangler Men Exeter Check Green Shirt,Shirts,4298.77001953125,4.800000190734863,293,True,59.97,Medium,95.00000762939453,29.32932932932933,100.0,15.559232711791992,False
20581,Baggit Women Angel Rosy Black Mobile Pouch,Mobile Pouch,1984.8900146484375,5.0,53,True,68.07,High,100.0,5.305305305305305,100.0,66.9938735961914,False
14636,United Colors of Benetton Women Solid Lavender Scarves,Scarves,2842.449951171875,3.5999999046325684,736,False,46.65,Medium,65.0,73.67367367367368,0.0,47.931396484375,False
34273,Fabindia Women Printed Green Dupatta,Dupatta,3531.89990234375,4.0,437,False,37.84,Medium,75.0,43.74374374374375,0.0,32.60578918457031,False
57433,Angry Birds Women Pink T-shirt,Tshirts,4722.52978515625,4.400000095367432,64,False,24.39,Low,85.0,6.406406406406406,0.0,6.139582633972168,False
39137,Aneri Women Gypsy Rose Purple Salwar Suit,Kurta Sets,3280.31005859375,4.800000190734863,832,True,79.12,High,95.00000762939453,83.28328328328328,100.0,38.19831466674805,False
55168,Lakme Absolute Fast & Fabulous Silver Cloud Nail Polish 29,Nail Polish,1040.9300537109375,4.099999904632568,442,False,52.43,Medium,77.5,44.24424424424424,0.0,87.97691345214844,False
28344,Idee Men Sunglasses,Sunglasses,1089.8599853515625,4.900000095367432,153,True,74.93,High,97.5,15.315315315315313,100.0,86.88926696777344,False
23077,Arrow Sport Men White Striped Shirt,Shirts,3072.97998046875,3.5999999046325684,486,False,39.11,Medium,65.0,48.64864864864865,0.0,42.8070068359375,False
6486,Red Tape Men STN Formal Light Brown Shoe,Casual Shoes,2761.8701171875,5.0,873,True,84.28,High,100.0,87.38738738738738,100.0,49.72258758544922,False
48232,United Colors of Benetton Women Black Sunglasses,Sunglasses,4424.56005859375,5.0,549,True,66.93,High,100.0,54.95495495495496,100.0,12.763082504272461,False
21300,Celine Dion Women Copper Frame Sunglasses,Sunglasses,4713.259765625,3.9000000953674316,581,False,34.25,Low,72.5,58.15815815815816,0.0,6.345641613006592,False
12776,Mother Earth Women Shilpis Collt Blue Kurtas,Kurtas,4518.91015625,3.9000000953674316,358,False,29.75,Low,72.5,35.83583583583583,0.0,10.66579818725586,False
38538,Puma Men Green California Shoes,Casual Shoes,1393.8399658203125,3.9000000953674316,346,False,46.82,Medium,72.5,34.63463463463464,0.0,80.13217163085938,False
8492,Forever New Women Peony Peach Top,Tops,1875.8499755859375,4.800000190734863,244,True,72.21,High,95.00000762939453,24.424424424424423,100.0,69.41769409179688,False
48203,United Colors of Benetton Unisex Black Sunglasses,Sunglasses,4067.840087890625,4.400000095367432,294,False,33.78,Low,85.0,29.429429429429426,0.0,20.692516326904297,False
34394,Myntra Men Red Soul T-shirt,Tshirts,808.0599975585938,4.199999809265137,842,False,64.36,High,79.99999237060547,84.28428428428428,0.0,93.1533203125,False
39714,ADIDAS Original Unisex Black Dial Chronograph Watch ADH2668,Watches,3290.60009765625,4.699999809265137,700,True,75.13,High,92.49999237060547,70.07007007007007,100.0,37.969581604003906,False
59757,Rocia Women Black Flats,Heels,3606.780029296875,4.300000190734863,242,False,34.42,Low,82.50000762939453,24.224224224224226,0.0,30.941301345825195,False
47229,Franco Leone Men Black Sandals,Sandals,2761.550048828125,4.800000190734863,821,True,81.73,High,95.00000762939453,82.18218218218219,100.0,49.729698181152344,False
13415,United Colors of Benetton Men Solid White Shirts,Shirts,4147.490234375,3.700000047683716,454,False,32.97,Low,67.5,45.44544544544545,0.0,18.921995162963867,False
8277,Mr.Men Men's White Purple T-shirt,Tshirts,3480.949951171875,3.799999952316284,277,False,32.87,Low,70.0,27.72772772772773,0.0,33.738346099853516,False
45685,TOUS Women H2O Eau de Toilette 50 ml,Perfume and Body Mist,4892.06005859375,4.199999809265137,288,False,27.8,Low,79.99999237060547,28.82882882882883,0.0,2.371138334274292,False
55511,Revlon Cherries In The Glow Super Lustrous Lip Gloss 20,Lip Gloss,3456.639892578125,3.5999999046325684,210,False,30.07,Low,65.0,21.02102102102102,0.0,34.278724670410156,False
36326,Mr. Men Boys Mr. Noisy Yellow T-shirt,Tshirts,771.9600219726562,3.799999952316284,886,False,63.16,High,70.0,88.68868868868869,0.0,93.95578002929688,False
2234,ADIDAS Men Stripe Black T-shirt,Tshirts,3766.909912109375,3.5999999046325684,452,False,34.41,Low,65.0,45.24524524524524,0.0,27.381813049316406,False
43691,Doodle Girls Printed Yellow Top,Tops,4891.43017578125,3.5999999046325684,155,False,20.73,Low,65.0,15.515515515515515,0.0,2.3851394653320312,False
54009,Kiara Women Black Handbag,Handbags,4704.9501953125,4.400000095367432,178,False,27.34,Low,85.0,17.81781781781782,0.0,6.530356407165527,False
57679,Lotus Herbals Cocoa Caress SPF 20 Hand & Body Lotion 250 ml,Body Lotion,3664.760009765625,4.900000095367432,508,True,69.5,High,97.5,50.85085085085085,100.0,29.652482986450195,False
54955,Do U Speak Green Men Blue T-Shirt,Tshirts,2223.81005859375,4.0,708,False,51.89,Medium,75.0,70.87087087087087,0.0,61.682987213134766,False
56022,Colorbar Flamingo Soft Touch Lipstick 033,Lipstick,4831.009765625,3.5999999046325684,488,False,29.39,Low,65.0,48.848848848848846,0.0,3.728210926055908,False
4403,Rolling Stone Men's Union Jack Black T-shirt,Tshirts,3882.56005859375,4.599999904632568,553,True,67.54,High,90.0,55.35535535535535,100.0,24.811059951782227,False
53542,Amante Women Pack of 3 Assorted Briefs PFPR11,Briefs,2500.580078125,3.799999952316284,750,False,50.15,Medium,70.0,75.07507507507508,0.0,55.530738830566406,False
44621,Nike Unisex Green Daybreak Cap,Caps,1286.530029296875,3.700000047683716,703,False,55.1,Medium,67.5,70.37037037037037,0.0,82.51753997802734,False
16316,Peter England Men Printed Navy Blue TShirt,Tshirts,2882.4599609375,3.5,252,False,33.69,Low,62.5,25.225225225225223,0.0,47.042022705078125,False
28802,Denizen Men Blue Jeans,Jeans,4185.9599609375,4.099999904632568,87,False,26.07,Low,77.5,8.708708708708707,0.0,18.06686019897461,False
10388,Puma Women Pliancy 199 Pink Watches,Watches,1492.18994140625,4.199999809265137,861,False,61.03,High,79.99999237060547,86.18618618618619,0.0,77.94597625732422,False
54849,Ivory Tag Women Ethereal Brown Necklace,Necklace and Chains,2524.610107421875,4.300000190734863,985,False,59.02,Medium,82.50000762939453,98.5985985985986,0.0,54.99657440185547,False
11910,Franco Leone Men Formal Black Formal Shoes,Formal Shoes,540.9400024414062,4.300000190734863,858,False,66.87,High,82.50000762939453,85.88588588588588,0.0,99.091064453125,False
36618,Catwalk Women Bronze Flats,Heels,3533.590087890625,4.199999809265137,205,False,33.27,Low,79.99999237060547,20.52052052052052,0.0,32.56822204589844,False
48131,Fossil Women Pink Bags,Handbags,4762.8798828125,4.599999904632568,690,True,66.08,High,90.0,69.06906906906907,100.0,5.24265193939209,False
45626,Park Avenue Men Grey Briefs,Briefs,2937.669921875,3.9000000953674316,65,False,31.21,Low,72.5,6.506506506506507,0.0,45.81477737426758,False
18686,Hanes Men Grey Premium Bikini Briefs,Briefs,3764.25,4.900000095367432,994,True,81.11,High,97.5,99.4994994994995,100.0,27.440940856933594,False
55944,Colorbar Brownie Nail Lacquer 13,Nail Polish,569.280029296875,4.599999904632568,611,True,87.41,High,90.0,61.16116116116116,100.0,98.46110534667969,False
32411,ADIDAS Men Thin Striper Navy Blue Polo T-shirt,Tshirts,1938.4300537109375,4.599999904632568,666,True,81.17,High,90.0,66.66666666666666,100.0,68.02661895751953,False
30567,Opium Men Black Sunglass,Sunglasses,4286.10986328125,3.5999999046325684,226,False,25.87,Low,65.0,22.62262262262262,0.0,15.840655326843262,False
14526,Mark Taylor Men Aqua Blue & White Grey Striped Shirt,Shirts,4923.259765625,4.300000190734863,300,False,28.55,Low,82.50000762939453,30.03003003003003,0.0,1.6776084899902344,False
56847,John Players Men Blue Jeans,Jeans,4811.52978515625,3.5999999046325684,210,False,22.55,Low,65.0,21.02102102102102,0.0,4.161226749420166,False
10840,Wrangler Men Green Polo T-shirt,Tshirts,3282.14990234375,3.5999999046325684,160,False,29.79,Low,65.0,16.016016016016017,0.0,38.15742111206055,False
40459,Red Tape Men Grey Shoes,Casual Shoes,4286.509765625,4.400000095367432,159,False,29.19,Low,85.0,15.915915915915916,0.0,15.831762313842773,False
28657,Nike Men Air Ralston Mid Lite Black Casual Shoes,Casual Shoes,1196.5400390625,4.699999809265137,490,True,81.52,High,92.49999237060547,49.049049049049046,100.0,84.51789855957031,False
47183,Ganuchi Men Red Casual Shoes,Casual Shoes,2848.47998046875,4.800000190734863,589,True,75.44,High,95.00000762939453,58.95895895895896,100.0,47.797359466552734,False
25238,Lino Perros Women Grey and Black Handbag,Handbags,4155.43017578125,4.0,94,False,25.79,Low,75.0,9.40940940940941,0.0,18.745500564575195,False
41710,Catwalk Women Bronze Flats,Heels,4402.81982421875,4.5,86,False,27.34,Low,87.5,8.608608608608609,0.0,13.246339797973633,False
53893,Kiara Women Green Handbag,Handbags,1953.300048828125,4.300000190734863,428,False,48.26,Medium,82.50000762939453,42.84284284284284,0.0,67.69608306884766,False
37995,New Hide Men Black Reversible Belt,Belts,3532.280029296875,4.699999809265137,168,True,60.48,High,92.49999237060547,16.816816816816818,100.0,32.59734344482422,False
1596,Quechua Easy-to-Carry Pink Sipper,Water Bottle,1943.300048828125,3.700000047683716,102,False,36.41,Medium,67.5,10.21021021021021,0.0,67.91837310791016,False
12634,Probase Men Printed Maroon Tshirts,Tshirts,1981.949951171875,4.699999809265137,466,True,76.55,High,92.49999237060547,46.646646646646644,100.0,67.05923461914062,False
33587,Wrangler Men Pixelate Poster Purple T-shirt,Tshirts,524.0700073242188,3.5999999046325684,264,False,47.72,Medium,65.0,26.426426426426424,0.0,99.466064453125,False
27430,Jockey Women Grey Melange T-shirt 1359,Tshirts,1723.3699951171875,3.5,340,False,42.34,Medium,62.5,34.034034034034036,0.0,72.80713653564453,False
44265,Hidekraft Men Black Wallet,Wallets,2665.72998046875,3.5,254,False,34.95,Low,62.5,25.425425425425423,0.0,51.859657287597656,False
26668,Puma Men Rebound FS Black Casual Shoes,Casual Shoes,1784.3199462890625,3.9000000953674316,226,False,41.64,Medium,72.5,22.62262262262262,0.0,71.4522933959961,False
25245,Lino Perros Women Leatherette Orange Handbag,Handbags,4087.830078125,3.5999999046325684,85,False,23.44,Low,65.0,8.508508508508509,0.0,20.2481632232666,False
59034,Carlton London Women Black Heels,Heels,4303.52001953125,4.400000095367432,927,False,48.31,Medium,85.0,92.7927927927928,0.0,15.453648567199707,False
1580,Nabaiji Women Cross-back Swimsuit,Swimwear,2380.860107421875,4.099999904632568,340,False,42.43,Medium,77.5,34.034034034034036,0.0,58.19195556640625,False
55907,Colorbar Cappuccino Cup Nail Lacquer 11,Nail Polish,1731.3199462890625,4.900000095367432,193,True,72.36,High,97.5,19.31931931931932,100.0,72.63041687011719,False
28705,W Women Printed Peach Kurta,Kurtas,2480.669921875,4.300000190734863,375,False,44.0,Medium,82.50000762939453,37.53753753753754,0.0,55.97331619262695,False
30929,Fabindia Women Grey Skirt,Skirts,1010.6300048828125,4.900000095367432,546,True,85.2,High,97.5,54.65465465465466,100.0,88.65044403076172,False
47545,Portia Women Maroon & Silver Flats,Flats,3077.469970703125,3.5999999046325684,997,False,51.88,Medium,65.0,99.7997997997998,0.0,42.70719909667969,False
32407,Arrow Woman Grey Trousers,Trousers,1217.280029296875,3.9000000953674316,130,False,42.39,Medium,72.5,13.013013013013014,0.0,84.05687713623047,False
43850,Royal Diadem Purple Earrings,Earrings,3464.97998046875,4.900000095367432,95,True,60.28,High,97.5,9.50950950950951,100.0,34.09333801269531,False
55222,Lakme Perfect Defination Walnut Lipliner 02,Lip Liner,1864.7900390625,4.800000190734863,502,True,78.73,High,95.00000762939453,50.25025025025025,100.0,69.6635513305664,False
39291,Red Chief Men Khaki Shoes,Casual Shoes,1346.1099853515625,4.599999904632568,590,True,82.56,High,90.0,59.05905905905906,100.0,81.19314575195312,False
15544,Catwalk Women Casual Black Heels,Heels,4301.89013671875,4.5,953,False,49.6,Medium,87.5,95.3953953953954,0.0,15.489875793457031,False
51719,Allen Solly Unisex Sunglasses AS234-C3,Sunglasses,4799.85986328125,4.400000095367432,292,False,29.66,Low,85.0,29.22922922922923,0.0,4.420632362365723,False
57239,Murcia Women Black Slingbag,Handbags,2062.75,3.799999952316284,908,False,56.54,Medium,70.0,90.8908908908909,0.0,65.26314544677734,False
3521,Myntra Men's Reaching The Moon Navy Blue T-shirt,Tshirts,4050.199951171875,4.300000190734863,378,False,35.36,Medium,82.50000762939453,37.83783783783784,0.0,21.084636688232422,False
8663,Fastrack Unisex Sunglasses MA012BR1,Sunglasses,2728.300048828125,3.5999999046325684,57,False,30.29,Low,65.0,5.7057057057057055,0.0,50.46880340576172,False
21226,Basics Men Brown Polo T-shirt,Tshirts,860.2899780273438,4.300000190734863,233,False,49.45,Medium,82.50000762939453,23.323323323323322,0.0,91.99231719970703,False
5097,Wrangler Men's Hand Of Quality White T-shirt,Tshirts,4841.10986328125,4.5,320,False,30.76,Low,87.5,32.032032032032035,0.0,3.5036981105804443,False
18604,New Hide Men Canvas Multi Colour Belt,Belts,1853.949951171875,3.799999952316284,723,False,53.07,Medium,70.0,72.37237237237237,0.0,69.90450286865234,False
20886,Reebok Men Speed mode Running Black Shoes,Sports Shoes,4482.169921875,5.0,875,True,74.77,High,100.0,87.58758758758759,100.0,11.48248291015625,False
16123,ADIDAS Men Blue Polo Tshirt,Tshirts,857.3900146484375,4.800000190734863,346,True,80.42,High,95.00000762939453,34.63463463463464,100.0,92.05677795410156,False
9454,John Miller Men White Check Shirt,Shirts,4591.68994140625,4.900000095367432,774,True,71.01,High,97.5,77.47747747747748,100.0,9.047990798950195,False
15048,ADIDAS Women Solid Grey Sweaters,Sweaters,589.8800048828125,4.699999809265137,547,True,86.31,High,92.49999237060547,54.75475475475476,100.0,98.00318908691406,False
47241,Playboy Men Blue  Casual Shoes,Casual Shoes,4591.93994140625,3.700000047683716,377,False,28.57,Low,67.5,37.73773773773774,0.0,9.042435646057129,False
55869,Colorbar All Fired Up 2 Nail Lacquer 83V,Nail Polish,2948.570068359375,3.700000047683716,261,False,34.8,Low,67.5,26.126126126126124,0.0,45.57248306274414,False
23063,Arrow Sport Men Beige Striped Polo T-shirt,Tshirts,4498.97021484375,4.199999809265137,522,False,35.84,Medium,79.99999237060547,52.25225225225225,0.0,11.109036445617676,False
43813,Royal Diadem Purple Earrings,Earrings,4430.1298828125,4.900000095367432,795,True,72.43,High,97.5,79.57957957957959,100.0,12.639272689819336,False
35418,Enroute Men Black Formal Shoes,Formal Shoes,703.52001953125,4.5,819,False,66.24,High,87.5,81.98198198198197,0.0,95.47711944580078,False
57426,Angry Birds Women Yellow T-shirt,Tshirts,4836.580078125,3.700000047683716,120,False,20.78,Low,67.5,12.012012012012011,0.0,3.6043882369995117,False
11471,United Colors of Benetton Women Light Winter Brown Tops,Tops,1762.8599853515625,3.9000000953674316,525,False,49.25,Medium,72.5,52.552552552552555,0.0,71.9293212890625,False
48470,French Connection Teal Dress,Dresses,2335.47998046875,4.800000190734863,423,True,74.14,High,95.00000762939453,42.34234234234234,100.0,59.20070266723633,False
32346,Q&Q Women Black Dial Watch,Watches,4704.85009765625,4.099999904632568,487,False,33.2,Low,77.5,48.74874874874875,0.0,6.53257942199707,False
34529,Red Tape Men Brown Shoes,Casual Shoes,1979.3800048828125,4.699999809265137,610,True,80.17,High,92.49999237060547,61.06106106106106,100.0,67.1163558959961,False
9077,ADIDAS Women Pink Track Pants,Track Pants,2518.179931640625,3.799999952316284,126,False,34.44,Low,70.0,12.612612612612612,0.0,55.13951110839844,False
24619,Belmonte Men Leather Black Wallet,Wallets,2466.64990234375,3.5999999046325684,528,False,43.53,Medium,65.0,52.85285285285285,0.0,56.28496551513672,False
31912,Fabindia Women Green Sling Bag,Handbags,1645.8800048828125,4.699999809265137,715,True,84.65,High,92.49999237060547,71.57157157157157,100.0,74.52963256835938,False
25979,J.Del Pozo Women Halloween Kiss Sexy 50 ml Perfume,Perfume and Body Mist,1288.5,3.799999952316284,740,False,56.64,Medium,70.0,74.07407407407408,0.0,82.47374725341797,False
38011,Q&Q Men Black Dial Watch,Watches,1878.4100341796875,3.5,256,False,39.37,Medium,62.5,25.625625625625624,0.0,69.36079406738281,False
31905,Heart 2 Heart Women Yellow Briefs H2H-5-2011,Briefs,4632.7900390625,4.300000190734863,164,False,26.76,Low,82.50000762939453,16.416416416416414,0.0,8.134383201599121,False
47306,Baggit Women Purple Handbag,Handbags,3737.6201171875,3.9000000953674316,95,False,27.51,Low,72.5,9.50950950950951,0.0,28.03289222717285,False
35988,Flying Machine Women Cotton Black T-shirt,Tshirts,4486.89990234375,3.5999999046325684,909,False,41.84,Medium,65.0,90.990990990991,0.0,11.37734603881836,False
30768,Fabindia Men Black Silk Kurta,Kurtas,1911.6600341796875,4.300000190734863,853,False,59.13,Medium,82.50000762939453,85.38538538538538,0.0,68.6216812133789,False
7958,Puma Men's Tech Graphic Blue T-shirt,Tshirts,4111.52001953125,4.5,157,False,30.73,Low,87.5,15.715715715715717,0.0,19.721567153930664,False
23543,Police Men Original Perfume,Perfume and Body Mist,1116.989990234375,3.5999999046325684,307,False,45.5,Medium,65.0,30.73073073073073,0.0,86.28620147705078,False
8897,Indigo Nation Men Bling Blue Shirt,Shirts,3287.7099609375,4.5,863,False,52.98,Medium,87.5,86.38638638638638,0.0,38.0338249206543,False
58770,Locomotive Men Grey Shirt,Shirts,2560.97998046875,4.0,753,False,51.14,Medium,75.0,75.37537537537537,0.0,54.1881217956543,False
19407,ADIDAS Men Solid Black Jersey,Tshirts,1609.9599609375,4.599999904632568,293,True,73.66,High,90.0,29.32932932932933,100.0,75.3281021118164,False
24055,Locomotive Men Grey Striped T-shirt,Tshirts,4987.31982421875,5.0,516,True,62.98,High,100.0,51.651651651651655,100.0,0.2536356449127197,False
37933,Mineral Women Pink Top,Tops,2859.9599609375,5.0,389,True,71.62,High,100.0,38.93893893893894,100.0,47.542171478271484,False
28460,Urban Yoga Women Pink Shorts,Shorts,2526.580078125,4.699999809265137,815,True,82.26,High,92.49999237060547,81.58158158158159,100.0,54.952789306640625,False
19800,U.S. Polo Assn. Men Solid Green Tshirt,Tshirts,3620.39990234375,3.799999952316284,327,False,33.34,Low,70.0,32.732732732732735,0.0,30.638551712036133,False
3590,Converse Men's Chuck Taylor Doodle Art Hi Black Canvas Shoe,Casual Shoes,3965.7099609375,4.0,136,False,27.89,Low,75.0,13.613613613613614,0.0,22.962743759155273,False
27885,Scullers For Her Blue Shirt,Shirts,1126.5999755859375,3.700000047683716,826,False,59.06,Medium,67.5,82.68268268268268,0.0,86.07257843017578,False
25533,Wrangler Men American Flag Blue Shirt,Shirts,4102.64013671875,4.900000095367432,923,True,77.45,High,97.5,92.3923923923924,100.0,19.918954849243164,False
31551,Woodland Men Brown Casual Shoes,Casual Shoes,3874.820068359375,4.699999809265137,382,True,63.93,High,92.49999237060547,38.23823823823824,100.0,24.983108520507812,False
33576,Wrangler Men Motoroil Navy Blue T-shirt,Tshirts,517.239990234375,4.400000095367432,841,False,67.2,High,85.0,84.18418418418419,0.0,99.61788940429688,False
34359,Myntra Men Blue Banana Diet T-shirt,Tshirts,788.9400024414062,4.900000095367432,289,True,80.0,High,97.5,28.928928928928926,100.0,93.57833862304688,False
17505,Classic Polo Men Stripes White Polo T-Shirt,Tshirts,2784.25,4.0,141,False,34.58,Low,75.0,14.114114114114114,0.0,49.2251091003418,False
14018,Nike Men Stripes Grey Polo Tshirts,Tshirts,2342.050048828125,4.099999904632568,890,False,56.41,Medium,77.5,89.08908908908909,0.0,59.05466079711914,False
3471,ADIDAS Men Adipure Black Cap,Caps,2038.1800537109375,3.700000047683716,953,False,57.18,Medium,67.5,95.3953953953954,0.0,65.8093032836914,False
20955,ADIDAS Men Adi Cells Red Flip Flops,Flip Flops,2209.909912109375,3.5999999046325684,575,False,46.14,Medium,65.0,57.55755755755756,0.0,61.991966247558594,False
24504,Pacific Gold Men Brown Leather Belt,Belts,1452.7099609375,4.099999904632568,945,False,62.73,High,77.5,94.5945945945946,0.0,78.82356262207031,False
19229,United Colors of Benetton Men Check Brown Tie,Ties,1588.3399658203125,4.800000190734863,377,True,77.14,High,95.00000762939453,37.73773773773774,100.0,75.80867767333984,False
22073,Vishudh Women Printed Green Kurta,Kurtas,3018.89990234375,4.400000095367432,104,False,34.85,Low,85.0,10.41041041041041,0.0,44.00913619995117,False
38779,Woodland Men Brown Shoes,Casual Shoes,527.2100219726562,4.699999809265137,674,True,89.84,High,92.49999237060547,67.46746746746747,100.0,99.3962631225586,False
49987,Hanes Women Assorted Socks,Socks,1917.199951171875,4.699999809265137,809,True,85.49,High,92.49999237060547,80.98098098098097,100.0,68.49854278564453,False
59217,Titan Men Brown Watch,Watches,1821.1600341796875,4.699999809265137,958,True,89.76,High,92.49999237060547,95.8958958958959,100.0,70.63338470458984,False
4194,Ed Hardy Men's Fierce Panther Maroon T-shirt,Tshirts,4679.43994140625,3.9000000953674316,179,False,24.38,Low,72.5,17.917917917917915,0.0,7.097416877746582,False
42119,ADIDAS Men Navy Blue 3/4 Pant,Shorts,2079.1201171875,4.599999904632568,774,True,83.09,High,90.0,77.47747747747748,100.0,64.89926147460938,False
55472,Revlon Certainly Red Super Lustrous Lipstick 740,Lipstick,4268.6298828125,4.5,338,False,34.39,Low,87.5,33.83383383383383,0.0,16.229211807250977,False
44099,Baldessarini Men Private Affairs 50 ml Perfume,Perfume and Body Mist,1823.02001953125,3.700000047683716,818,False,54.99,Medium,67.5,81.88188188188188,0.0,70.59204864501953,False
34112,Doodle Girls Printed White Top,Tops,3397.590087890625,3.5,439,False,35.51,Medium,62.5,43.94394394394394,0.0,35.59132766723633,False
37081,Lino Perros Women Brown Handbag,Handbags,4521.97998046875,3.700000047683716,293,False,26.86,Low,67.5,29.32932932932933,0.0,10.597557067871094,False
43357,Reebok Men Black Ultimate Vibe Sports Shoes,Sports Shoes,3454.530029296875,4.400000095367432,51,False,31.11,Low,85.0,5.105105105105105,0.0,34.32563018798828,False
7707,Jealous 21 Women's Abbie Black Jegging,Jeans,4073.070068359375,3.5999999046325684,443,False,32.48,Low,65.0,44.34434434434434,0.0,20.576263427734375,False
9167,Locomotive Men Race Blue Jeans,Jeans,775.469970703125,3.700000047683716,799,False,60.34,High,67.5,79.97997997997997,0.0,93.87776184082031,False
59811,United Colors of Benetton Women Beige Printed Dress,Dresses,4247.740234375,3.9000000953674316,916,False,45.22,Medium,72.5,91.69169169169169,0.0,16.693561553955078,False
41457,Lee Cooper Men Blue Sandals,Sandals,4516.52001953125,3.9000000953674316,268,False,27.51,Low,72.5,26.826826826826828,0.0,10.718923568725586,False
4769,ADIDAS Women Green Polo T-shirt,Tshirts,812.27001953125,3.799999952316284,564,False,54.88,Medium,70.0,56.45645645645646,0.0,93.05974578857422,False
19429,Quiksilver Men Red Check Shirt,Shirts,2933.449951171875,3.5999999046325684,470,False,39.49,Medium,65.0,47.047047047047045,0.0,45.9085807800293,False
26159,John Miller Men Striped Navy Blue Trousers,Trousers,732.5900268554688,4.099999904632568,452,False,54.39,Medium,77.5,45.24524524524524,0.0,94.8309326171875,False
17255,U.S. Polo Assn. Men Printed Black Tshirt,Tshirts,1712.800048828125,3.700000047683716,119,False,38.11,Medium,67.5,11.911911911911911,0.0,73.0420913696289,False
21129,s.Oliver Women Printed Red Top,Tops,3311.530029296875,4.900000095367432,336,True,67.16,High,97.5,33.633633633633636,100.0,37.50434112548828,False
11213,Esprit Women Snake Turqouise Steel Watches,Watches,1927.6500244140625,4.900000095367432,886,True,88.61,High,97.5,88.68868868868869,100.0,68.26625061035156,False
43226,United Colors of Benetton Women Purple Printed Shirt,Shirts,2587.919921875,3.5999999046325684,76,False,31.55,Low,65.0,7.6076076076076085,0.0,53.58927917480469,False
54104,Rocia Women Brown Flats,Flats,2372.97998046875,4.300000190734863,703,False,52.81,Medium,82.50000762939453,70.37037037037037,0.0,58.367122650146484,False
8144,Fastrack Women Economy Analog Red Black Watch,Watches,4869.06982421875,4.599999904632568,975,True,72.62,High,90.0,97.5975975975976,100.0,2.8821825981140137,False
53620,Q&Q Unisex White Digital Watch,Watches,2174.080078125,4.0,471,False,46.23,Medium,75.0,47.147147147147145,0.0,62.788414001464844,False
3681,Inkfruit Men's Double Trouble Brown T-shirt,Tshirts,760.0499877929688,4.900000095367432,499,True,85.42,High,97.5,49.94994994994995,100.0,94.22052764892578,False
47428,Baggit Women Brown Auxi Lally Wallet,Wallets,2234.800048828125,4.699999809265137,648,True,79.7,High,92.49999237060547,64.86486486486487,100.0,61.438690185546875,False
11351,Lee Men BUD PWL Blue Jeans,Jeans,4669.6298828125,4.400000095367432,203,False,28.16,Low,85.0,20.32032032032032,0.0,7.315480709075928,False
